ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
46632808,2664783,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632809,2664783,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632812,2664783,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632813,2664783,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632816,2664783,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632817,2664783,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632821,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632822,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632823,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632824,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632827,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632828,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632831,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632832,2664783,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:01,Theeba R,2026/02/10 04:14:39,Undetermined,None,28.23%,33.06%,active
46632704,2664718,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632705,2664718,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632706,2664718,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632708,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632709,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632710,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632712,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632713,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
