ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
40656099,1533160,GOOGLE,Ad,FIELD_ERROR,The field cannot be set.,,,No,No,Yes,2025/05/16 14:24:46,Justin Winegar,2025/08/11 08:29:52,Valid,Will Not Fix,35.48%,33.06%,active
40656100,1533160,GOOGLE,Ad,FIELD_ERROR,The field cannot be set.,,,No,No,Yes,2025/05/16 14:24:46,Justin Winegar,2025/08/11 08:29:52,Valid,Will Not Fix,35.48%,33.06%,active
47234512,1550135,GOOGLE,Ad,GOVERNMENT_DOCUMENTS_AND_OFFICIAL_SERVICES,Violating Text: ,FULLY_LIMITED,,No,No,Yes,2026/03/10 20:57:14,System  ,,Undetermined,None,98.93%,153.95%,active
44603202,1591271,GOOGLE,Keyword,RECREATIONAL_DRUGS,"Recreational drugs - Remove promotions of substances that alter the mental state for the purpose of recreation, and products or services that facilitate recreational drug use from your ad, site, or app.",,,No,Yes,Yes,2025/10/31 03:18:56,Theeba R,2025/11/18 09:22:54,Valid,Will Not Fix,32.21%,33.06%,active
44603203,1591271,GOOGLE,Keyword,RECREATIONAL_DRUGS,"Recreational drugs - Remove promotions of substances that alter the mental state for the purpose of recreation, and products or services that facilitate recreational drug use from your ad, site, or app.",,,No,Yes,Yes,2025/10/31 03:18:56,Theeba R,2025/11/18 09:22:54,Valid,Will Not Fix,32.21%,33.06%,active
44603204,1591271,GOOGLE,Keyword,RECREATIONAL_DRUGS,"Recreational drugs - Remove promotions of substances that alter the mental state for the purpose of recreation, and products or services that facilitate recreational drug use from your ad, site, or app.",,,No,Yes,Yes,2025/10/31 03:18:56,Theeba R,2025/11/18 09:22:54,Valid,Will Not Fix,32.21%,33.06%,active
44603205,1591271,GOOGLE,Keyword,RECREATIONAL_DRUGS,"Recreational drugs - Remove promotions of substances that alter the mental state for the purpose of recreation, and products or services that facilitate recreational drug use from your ad, site, or app.",,,No,Yes,Yes,2025/10/31 03:18:56,Theeba R,2025/11/18 09:22:54,Valid,Will Not Fix,32.21%,33.06%,active
38611051,1646127,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:21,System  ,2025/11/14 19:42:39,Valid,Will Not Fix,32.06%,33.06%,active
38611052,1646127,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:21,System  ,2025/11/22 21:13:02,Valid,Will Not Fix,32.06%,33.06%,active
38611053,1646127,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:21,System  ,2025/11/23 19:41:40,Valid,Will Not Fix,32.06%,33.06%,active
38611054,1648407,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:21,System  ,2025/11/21 19:51:41,Valid,Will Not Fix,35.78%,33.06%,active
38611055,1648407,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:21,System  ,2025/11/19 19:38:45,Valid,Will Not Fix,35.78%,33.06%,active
38611056,1648407,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:21,System  ,2025/11/12 20:19:58,Valid,Will Not Fix,35.78%,33.06%,active
38611096,1648407,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:22,System  ,2025/11/23 19:41:40,Valid,Will Not Fix,35.78%,33.06%,active
45368042,1654435,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/11/26 20:38:51,System  ,2025/11/27 20:24:38,Undetermined,None,99.51%,136.61%,active
41732945,1654973,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/06/30 00:14:31,Surendar S,2025/07/01 08:24:54,Valid,Will Not Fix,99.34%,136.61%,active
38611084,1862788,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:22,System  ,2025/11/14 19:42:39,Valid,Will Not Fix,32.91%,33.06%,active
38611085,1862788,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:22,System  ,2025/11/16 20:40:18,Valid,Will Not Fix,32.91%,33.06%,active
38611087,1862788,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:22,System  ,2025/11/16 20:40:18,Valid,Will Not Fix,32.91%,33.06%,active
38611118,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611119,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611120,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611121,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611122,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611123,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611124,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611125,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611126,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611127,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611128,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611129,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611130,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611131,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611132,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611133,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611134,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38611135,1650340,GOOGLE,Callout,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/14 21:23:23,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38654609,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/15 20:59:06,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38654610,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/15 20:59:06,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
38654611,1650340,GOOGLE,Callout,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/03/15 20:59:06,Preethikrishnan Last,2025/03/17 22:53:21,Valid,Will Not Fix,32.58%,33.06%,active
42454911,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2025/07/26 21:00:06,Rubiga G,2026/02/26 02:43:47,Valid,Will Not Fix,32.58%,33.06%,active
46951167,1650340,GOOGLE,Ad,GUNS,Violating Text: ,PROHIBITED,,No,No,Yes,2026/02/21 19:39:11,Rubiga G,2026/02/26 02:43:47,Valid,Will Not Fix,32.58%,33.06%,active
38610870,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/12/15 21:30:57,Valid,Will Not Fix,33.90%,33.06%,active
38610871,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/08/26 20:34:08,Valid,Will Not Fix,33.90%,33.06%,active
38610872,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/08/30 19:31:19,Valid,Will Not Fix,33.90%,33.06%,active
38610873,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/09/01 21:31:45,Valid,Will Not Fix,33.90%,33.06%,active
38610874,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/08/28 21:07:48,Valid,Will Not Fix,33.90%,33.06%,active
38610875,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/08/28 21:07:48,Valid,Will Not Fix,33.90%,33.06%,active
38610876,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/09/01 21:31:45,Valid,Will Not Fix,33.90%,33.06%,active
38610877,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/08/27 20:48:29,Valid,Will Not Fix,33.90%,33.06%,active
38610878,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/12/12 19:33:31,Valid,Will Not Fix,33.90%,33.06%,active
38610883,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/12/18 21:22:12,Valid,Will Not Fix,33.90%,33.06%,active
38610884,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610886,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/07/11 20:06:20,Valid,Will Not Fix,33.90%,33.06%,active
38610887,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/12/14 20:38:20,Valid,Will Not Fix,33.90%,33.06%,active
38610889,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610890,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/07/15 20:36:17,Valid,Will Not Fix,33.90%,33.06%,active
38610891,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610892,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/07/11 20:06:20,Valid,Will Not Fix,33.90%,33.06%,active
38610896,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/07/12 21:29:38,Valid,Will Not Fix,33.90%,33.06%,active
38610897,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610898,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/07/12 21:29:38,Valid,Will Not Fix,33.90%,33.06%,active
38610899,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610900,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610901,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/07/12 21:29:38,Valid,Will Not Fix,33.90%,33.06%,active
38610903,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,System  ,2025/12/19 21:31:44,Valid,Will Not Fix,33.90%,33.06%,active
38610904,1652202,GOOGLE,structured snippet,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610905,1652202,GOOGLE,structured snippet,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610906,1652202,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610907,1652202,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610908,1652202,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610909,1652202,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
38610910,1652202,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:16:09,Valid,Will Not Fix,33.90%,33.06%,active
43009429,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/08/22 01:01:28,System  ,2025/12/27 19:55:34,Valid,Will Not Fix,33.90%,33.06%,active
43009430,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/08/22 01:01:57,System  ,2025/12/21 20:53:44,Valid,Will Not Fix,33.90%,33.06%,active
43783669,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/09/26 04:17:00,Theeba R,2025/12/15 07:44:41,Valid,Will Not Fix,33.90%,33.06%,active
45686656,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/12/13 20:49:47,Theeba R,2025/12/15 07:44:41,Valid,Will Not Fix,33.90%,33.06%,active
45995717,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2025/12/28 22:12:54,Preethikrishnan Last,2026/02/06 00:12:20,Valid,Will Not Fix,33.90%,33.06%,active
46564444,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2026/01/30 03:43:56,Preethikrishnan Last,2026/02/06 00:12:20,Valid,Will Not Fix,33.90%,33.06%,active
46564831,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2026/01/30 03:41:58,Preethikrishnan Last,2026/02/06 00:12:20,Valid,Will Not Fix,33.90%,33.06%,active
47156135,1652202,GOOGLE,Ad,BIRTH_CONTROL,Violating Text: ,LIMITED,,No,No,Yes,2026/03/05 21:23:41,Rubiga G,2026/03/09 05:36:58,Valid,Will Not Fix,33.90%,33.06%,active
38610933,1654582,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:03:26,Valid,Will Not Fix,29.22%,33.06%,active
38610934,1654582,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:03:26,Valid,Will Not Fix,29.22%,33.06%,active
38610937,1654582,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/03/14 21:23:08,Preethikrishnan Last,2025/03/18 01:03:26,Valid,Will Not Fix,29.22%,33.06%,active
